card_name,product,card_type,series,unit,cost,base_heart,blade_heart,blade,rarity,card_no,required_heart,special_heart,score,text_card,image
小原鞠莉,ブースターパック NEXT STEP,メンバー,ラブライブ！サンシャイン!!,Guilty Kiss,17,"red:2,green:2,blue:2",,4,R+,PL!S-bp2-008-R＋,,,,<登場> 自分の控え室からライブカードを1枚までデッキの一番下に置く。 <常時> 自分のステージのエリアすべてに『Aqours』のメンバーが登場しており、かつ名前が異なる場合、「 <ライブ成功時> エールにより公開された自分のカードの中にライブカードが1枚以上ある場合、ライブの合計スコアを＋１する。ライブカードが3枚以上ある場合、代わりに合計スコアを＋２する。」を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-008-R2.png
小原鞠莉,ブースターパック NEXT STEP,メンバー,ラブライブ！サンシャイン!!,Guilty Kiss,17,"red:2,green:2,blue:2",,4,P,PL!S-bp2-008-P,,,,<登場> 自分の控え室からライブカードを1枚までデッキの一番下に置く。 <常時> 自分のステージのエリアすべてに『Aqours』のメンバーが登場しており、かつ名前が異なる場合、「 <ライブ成功時> エールにより公開された自分のカードの中にライブカードが1枚以上ある場合、ライブの合計スコアを＋１する。ライブカードが3枚以上ある場合、代わりに合計スコアを＋２する。」を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-008-P.png
小原鞠莉,ブースターパック NEXT STEP,メンバー,ラブライブ！サンシャイン!!,Guilty Kiss,17,"red:2,green:2,blue:2",,4,P+,PL!S-bp2-008-P＋,,,,<登場> 自分の控え室からライブカードを1枚までデッキの一番下に置く。 <常時> 自分のステージのエリアすべてに『Aqours』のメンバーが登場しており、かつ名前が異なる場合、「 <ライブ成功時> エールにより公開された自分のカードの中にライブカードが1枚以上ある場合、ライブの合計スコアを＋１する。ライブカードが3枚以上ある場合、代わりに合計スコアを＋２する。」を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-008-P2.png
小原鞠莉,ブースターパック NEXT STEP,メンバー,ラブライブ！サンシャイン!!,Guilty Kiss,17,"red:2,green:2,blue:2",,4,SEC,PL!S-bp2-008-SEC,,,,<登場> 自分の控え室からライブカードを1枚までデッキの一番下に置く。 <常時> 自分のステージのエリアすべてに『Aqours』のメンバーが登場しており、かつ名前が異なる場合、「 <ライブ成功時> エールにより公開された自分のカードの中にライブカードが1枚以上ある場合、ライブの合計スコアを＋１する。ライブカードが3枚以上ある場合、代わりに合計スコアを＋２する。」を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-008-SEC.png
黒澤ルビィ,ブースターパック NEXT STEP,メンバー,ラブライブ！サンシャイン!!,CYaRon！,2,red:1,red,1,R,PL!S-bp2-009-R,,,,<起動> このメンバーをステージから控え室に置く：自分の控え室からライブカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-009-R.png
黒澤ルビィ,ブースターパック NEXT STEP,メンバー,ラブライブ！サンシャイン!!,CYaRon！,2,red:1,red,1,P,PL!S-bp2-009-P,,,,<起動> このメンバーをステージから控え室に置く：自分の控え室からライブカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-009-P.png
高海千歌,ブースターパック NEXT STEP,メンバー,ラブライブ！サンシャイン!!,CYaRon！,13,"red:2,green:1,blue:2",red,4,N,PL!S-bp2-010-N,,,,<登場> カードを2枚引き、手札を2枚控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-010-N.png
桜内梨子,ブースターパック NEXT STEP,メンバー,ラブライブ！サンシャイン!!,Guilty Kiss,11,"red:1,green:2,blue:2",green,3,N,PL!S-bp2-011-N,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-011-N.png
松浦果南,ブースターパック NEXT STEP,メンバー,ラブライブ！サンシャイン!!,AZALEA,4,"red:1,green:1",green,1,N,PL!S-bp2-012-N,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-012-N.png
黒澤ダイヤ,ブースターパック NEXT STEP,メンバー,ラブライブ！サンシャイン!!,AZALEA,9,"red:1,green:1,blue:2",,3,N,PL!S-bp2-013-N,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-013-N.png
渡辺 曜,ブースターパック NEXT STEP,メンバー,ラブライブ！サンシャイン!!,CYaRon！,4,"red:1,blue:1",red,1,N,PL!S-bp2-014-N,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-014-N.png
津島善子,ブースターパック NEXT STEP,メンバー,ラブライブ！サンシャイン!!,Guilty Kiss,4,"green:1,blue:1",blue,1,N,PL!S-bp2-015-N,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-015-N.png
国木田花丸,ブースターパック NEXT STEP,メンバー,ラブライブ！サンシャイン!!,AZALEA,2,blue:1,blue,1,N,PL!S-bp2-016-N,,,,<起動> このメンバーをステージから控え室に置く：自分の控え室からメンバーカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-016-N.png
小原鞠莉,ブースターパック NEXT STEP,メンバー,ラブライブ！サンシャイン!!,Guilty Kiss,13,"red:2,green:2,blue:2",blue,4,N,PL!S-bp2-017-N,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-017-N.png
黒澤ルビィ,ブースターパック NEXT STEP,メンバー,ラブライブ！サンシャイン!!,CYaRon！,9,"red:2,green:1,blue:1",,3,N,PL!S-bp2-018-N,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-018-N.png
WATER BLUE NEW WORLD,ブースターパック NEXT STEP,ライブ,ラブライブ！サンシャイン!!,,,,blue,,L,PL!S-bp2-019-L,"red:3,green:3,blue:3,grey:7",draw,7,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-019-L.png
DREAMY COLOR,ブースターパック NEXT STEP,ライブ,ラブライブ！サンシャイン!!,,,,all,,L,PL!S-bp2-020-L,"green:2,grey:3",,2,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-020-L.png
未体験HORIZON,ブースターパック NEXT STEP,ライブ,ラブライブ！サンシャイン!!,,,,all,,L,PL!S-bp2-021-L,"red:3,green:3,blue:3,grey:2",,4,<ライブ成功時> エールにより公開された自分のカードの中から、ライブカードを1枚までデッキの一番下に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-021-L.png
未熟DREAMER,ブースターパック NEXT STEP,ライブ,ラブライブ！サンシャイン!!,,,,red,,L,PL!S-bp2-022-L,"red:2,green:2,blue:2,grey:8",draw,5,<ライブ成功時> このターン、自分のデッキがリフレッシュしていた場合、このカードのスコアを＋２する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-022-L.png
MY舞☆TONIGHT,ブースターパック NEXT STEP,ライブ,ラブライブ！サンシャイン!!,,,,[全ブレード],,L,PL!S-bp2-023-L,"red:4,grey:4",,3,<ライブ開始時> 自分のライブカード置き場に「MY舞☆TONIGHT」以外の『Aqours』のライブカードがある場合、ライブ終了時まで、自分のステージのメンバーは <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-023-L.png
君のこころは輝いてるかい？,ブースターパック NEXT STEP,ライブ,ラブライブ！サンシャイン!!,,,,,,L,PL!S-bp2-024-L,"blue:1,grey:1",Score+1,0,<常時> このカードは成功ライブカード置き場に置くことができない。 <ライブ成功時> カードを2枚引き、手札を1枚控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-024-L.png
青空Jumping Heart,ブースターパック NEXT STEP,ライブ,ラブライブ！サンシャイン!!,,,,,,L,PL!S-bp2-025-L,"red:1,green:1,blue:1,grey:1",Score+1,1,<ライブ開始時> 自分の成功ライブカード置き場にカードが2枚以上ある場合、ライブ終了時まで、自分のステージにいるメンバー1人は、 <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-025-L.png
ユメ語るよりユメ歌おう,ブースターパック NEXT STEP,ライブ,ラブライブ！サンシャイン!!,,,,all,,L,PL!S-bp2-026-L,"green:6,grey:3",,4,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-026-L.png
渡辺 曜,ブースターパック NEXT STEP,エネルギー,ラブライブ！サンシャイン!!,CYaRon！,,,,,SECE,PL!S-bp2-027-SECE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-027-SECE.png
国木田花丸,ブースターパック NEXT STEP,エネルギー,ラブライブ！サンシャイン!!,AZALEA,,,,,SECE,PL!S-bp2-028-SECE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-028-SECE.png
小原鞠莉,ブースターパック NEXT STEP,エネルギー,ラブライブ！サンシャイン!!,Guilty Kiss,,,,,SECE,PL!S-bp2-029-SECE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-029-SECE.png
SAKURAUCHI RIKO,ブースターパック NEXT STEP,エネルギー,ラブライブ！サンシャイン!!,Guilty Kiss,,,,,PE,PL!S-bp2-030-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-030-PE.png
SAKURAUCHI RIKO,ブースターパック NEXT STEP,エネルギー,ラブライブ！サンシャイン!!,Guilty Kiss,,,,,PE+,PL!S-bp2-030-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-030-PE2.png
MATSUURA KANAN,ブースターパック NEXT STEP,エネルギー,ラブライブ！サンシャイン!!,AZALEA,,,,,PE,PL!S-bp2-031-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-031-PE.png
MATSUURA KANAN,ブースターパック NEXT STEP,エネルギー,ラブライブ！サンシャイン!!,AZALEA,,,,,PE+,PL!S-bp2-031-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-031-PE2.png
KUROSAWA DIA,ブースターパック NEXT STEP,エネルギー,ラブライブ！サンシャイン!!,AZALEA,,,,,PE,PL!S-bp2-032-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-032-PE.png
KUROSAWA DIA,ブースターパック NEXT STEP,エネルギー,ラブライブ！サンシャイン!!,AZALEA,,,,,PE+,PL!S-bp2-032-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-032-PE2.png
TSUSHIMA YOSHIKO,ブースターパック NEXT STEP,エネルギー,ラブライブ！サンシャイン!!,Guilty Kiss,,,,,PE,PL!S-bp2-033-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-033-PE.png
TSUSHIMA YOSHIKO,ブースターパック NEXT STEP,エネルギー,ラブライブ！サンシャイン!!,Guilty Kiss,,,,,PE+,PL!S-bp2-033-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-033-PE2.png
Aqours,ブースターパック NEXT STEP,エネルギー,ラブライブ！サンシャイン!!,,,,,,LLE,PL!S-bp2-100-LLE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-100-LLE.png
Aqours,ブースターパック NEXT STEP,エネルギー,ラブライブ！サンシャイン!!,,,,,,LLE,PL!S-bp2-200-LLE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!S-bp2-200-LLE.png
松浦果南,ブースターパック NEXT STEP,エネルギー,ラブライブ！サンシャイン!!,AZALEA,,,,,SEC+,PL!S-bp2-999-SEC＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/SEC2-PL!S-bp2-999-SEC2.png
澁谷かのん,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,CatChu!,13,"red:2,yellow:2,purple:2",red,3,R+,PL!SP-bp2-001-R＋,,,,<登場> 自分のステージにいる『Liella!』のメンバー1人のすべての <ライブ開始時> 能力を、ライブ終了時まで、無効にしてもよい。これにより無効にした場合、自分の控え室から『Liella!』のカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-001-R2.png
澁谷かのん,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,CatChu!,13,"red:2,yellow:2,purple:2",red,3,P,PL!SP-bp2-001-P,,,,<登場> 自分のステージにいる『Liella!』のメンバー1人のすべての <ライブ開始時> 能力を、ライブ終了時まで、無効にしてもよい。これにより無効にした場合、自分の控え室から『Liella!』のカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-001-P.png
澁谷かのん,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,CatChu!,13,"red:2,yellow:2,purple:2",red,3,SEC,PL!SP-bp2-001-SEC,,,,<登場> 自分のステージにいる『Liella!』のメンバー1人のすべての <ライブ開始時> 能力を、ライブ終了時まで、無効にしてもよい。これにより無効にした場合、自分の控え室から『Liella!』のカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-001-SEC.png
澁谷かのん,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,CatChu!,13,"red:2,yellow:2,purple:2",red,3,P+,PL!SP-bp2-001-P＋,,,,<登場> 自分のステージにいる『Liella!』のメンバー1人のすべての <ライブ開始時> 能力を、ライブ終了時まで、無効にしてもよい。これにより無効にした場合、自分の控え室から『Liella!』のカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-001-P2.png
唐 可可,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,KALEIDOSCORE,2,purple:1,purple,1,R,PL!SP-bp2-002-R,,,,<登場> 自分のデッキの上からカードを3枚見る。その中からコスト11以上のカードを1枚公開して手札に加えてもよい。残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-002-R.png
唐 可可,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,KALEIDOSCORE,2,purple:1,purple,1,P,PL!SP-bp2-002-P,,,,<登場> 自分のデッキの上からカードを3枚見る。その中からコスト11以上のカードを1枚公開して手札に加えてもよい。残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-002-P.png
嵐 千砂都,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,5yncri5e!,4,"red:1,purple:1",,1,R,PL!SP-bp2-003-R,,,,<自動> <ターン1回> このメンバーがエリアを移動したとき、自分のエネルギーデッキから、エネルギーカードを1枚ウェイト状態で置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-003-R.png
嵐 千砂都,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,5yncri5e!,4,"red:1,purple:1",,1,P,PL!SP-bp2-003-P,,,,<自動> <ターン1回> このメンバーがエリアを移動したとき、自分のエネルギーデッキから、エネルギーカードを1枚ウェイト状態で置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-003-P.png
平安名すみれ,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,CatChu!,9,"red:1,yellow:2,purple:1",,2,R,PL!SP-bp2-004-R,,,,<常時> 自分のステージにいるメンバーのうち、センターエリアにいるメンバーが最も大きいコストを持つ場合、 yellow を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-004-R.png
平安名すみれ,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,CatChu!,9,"red:1,yellow:2,purple:1",,2,P,PL!SP-bp2-004-P,,,,<常時> 自分のステージにいるメンバーのうち、センターエリアにいるメンバーが最も大きいコストを持つ場合、 yellow を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-004-P.png
葉月 恋,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,KALEIDOSCORE,4,yellow:1,yellow,2,R,PL!SP-bp2-005-R,,,,<登場> <E> <E> 支払ってもよい：自分のデッキの上からカードを7枚見る。その中から『Liella!』のカードを1枚公開して手札に加えてもよい。残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-005-R.png
葉月 恋,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,KALEIDOSCORE,4,yellow:1,yellow,2,P,PL!SP-bp2-005-P,,,,<登場> <E> <E> 支払ってもよい：自分のデッキの上からカードを7枚見る。その中から『Liella!』のカードを1枚公開して手札に加えてもよい。残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-005-P.png
桜小路きな子,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,5yncri5e!,10,"red:1,yellow:2,purple:1",,3,R+,PL!SP-bp2-006-R＋,,,,<登場> バトンタッチして登場した場合、このバトンタッチで控え室に置かれた『Liella!』のメンバーカードを1枚手札に加える。 <起動> <ターン1回> 手札のコスト4以下の『Liella!』のメンバーカードを1枚控え室に置く：これにより控え室に置いたメンバーカードの <登場> 能力1つを発動させる。 ( <登場> 能力がコストを持つ場合、支払って発動させる。),https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-006-R2.png
桜小路きな子,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,5yncri5e!,10,"red:1,yellow:2,purple:1",,3,P,PL!SP-bp2-006-P,,,,<登場> バトンタッチして登場した場合、このバトンタッチで控え室に置かれた『Liella!』のメンバーカードを1枚手札に加える。 <起動> <ターン1回> 手札のコスト4以下の『Liella!』のメンバーカードを1枚控え室に置く：これにより控え室に置いたメンバーカードの <登場> 能力1つを発動させる。 ( <登場> 能力がコストを持つ場合、支払って発動させる。),https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-006-P.png
