card_name,card_name_eng,収録商品,card_type,series,unit,cost,base_heart,blade_heart,blade,rarity,card_no,required_heart,special_heart,score,text_card,image
絢瀬絵里,Ayase Eli,ブースターパック Anniversary 2026,メンバー,ラブライブ！,BiBi,4,pink:1,pink,2,R,PL!-bp5-002-R,,,,<登場> このメンバーをウェイトにし、手札を1枚控え室に置いてもよい：自分のデッキの上からカードを5枚見る。その中からコスト9以上の『μ's』のメンバーカードを1枚公開して手札に加えてもよい。残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-002-R.png
絢瀬絵里,Ayase Eli,ブースターパック Anniversary 2026,メンバー,ラブライブ！,BiBi,4,pink:1,pink,2,P,PL!-bp5-002-P,,,,<登場> このメンバーをウェイトにし、手札を1枚控え室に置いてもよい：自分のデッキの上からカードを5枚見る。その中からコスト9以上の『μ's』のメンバーカードを1枚公開して手札に加えてもよい。残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-002-P.png
南 ことり,,ブースターパック Anniversary 2026,メンバー,ラブライブ！,Printemps,11,"yellow:3,blue:1",yellow,4,R+,PL!-bp5-003-R＋,,,,<常時> 自分のステージに名前が異なるメンバーが3人以上いるかぎり、 yellow を得る。 <起動> <ターン1回> <E> <E> 手札を1枚控え室に置く：これにより控え室に置いたカードが『μ's』のカードの場合、自分のデッキの上からカードを4枚見る。その中からカードを2枚手札に加える。残りを控え室に置く。『μ's』のカード以外の場合、自分の控え室からライブカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-003-R2.png
南 ことり,,ブースターパック Anniversary 2026,メンバー,ラブライブ！,Printemps,11,"yellow:3,blue:1",yellow,4,P,PL!-bp5-003-P,,,,<常時> 自分のステージに名前が異なるメンバーが3人以上いるかぎり、 yellow を得る。 <起動> <ターン1回> <E> <E> 手札を1枚控え室に置く：これにより控え室に置いたカードが『μ's』のカードの場合、自分のデッキの上からカードを4枚見る。その中からカードを2枚手札に加える。残りを控え室に置く。『μ's』のカード以外の場合、自分の控え室からライブカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-003-P.png
南 ことり,,ブースターパック Anniversary 2026,メンバー,ラブライブ！,Printemps,11,"yellow:3,blue:1",yellow,4,AR,PL!-bp5-003-AR,,,,<常時> 自分のステージに名前が異なるメンバーが3人以上いるかぎり、 yellow を得る。 <起動> <ターン1回> <E> <E> 手札を1枚控え室に置く：これにより控え室に置いたカードが『μ's』のカードの場合、自分のデッキの上からカードを4枚見る。その中からカードを2枚手札に加える。残りを控え室に置く。『μ's』のカード以外の場合、自分の控え室からライブカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-003-AR.png
園田海未,Sonoda Umi,ブースターパック Anniversary 2026,メンバー,ラブライブ！,lily white,13,"pink:2,yellow:2,purple:2",pink,3,R+,PL!-bp5-004-R＋,,,,<起動> <E> <E> <E> <E> ：相手のステージにいるコスト10以下のメンバー1人をウェイトにする。この能力を起動するためのコストは自分のステージにいるメンバーの中のグループ名1種類につき、 <E> 減る。 <自動> <ターン1回> 自分がエールしたとき、エールにより公開された自分のカードの中にブレードハートを持たないメンバーカードが3枚以上ある場合、ライブ終了時まで、 <ハート> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-004-R2.png
園田海未,Sonoda Umi,ブースターパック Anniversary 2026,メンバー,ラブライブ！,lily white,13,"pink:2,yellow:2,purple:2",pink,3,P,PL!-bp5-004-P,,,,<起動> <E> <E> <E> <E> ：相手のステージにいるコスト10以下のメンバー1人をウェイトにする。この能力を起動するためのコストは自分のステージにいるメンバーの中のグループ名1種類につき、 <E> 減る。 <自動> <ターン1回> 自分がエールしたとき、エールにより公開された自分のカードの中にブレードハートを持たないメンバーカードが3枚以上ある場合、ライブ終了時まで、 <ハート> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-004-P.png
南 ことり,,ブースターパック Anniversary 2026,メンバー,ラブライブ！,Printemps,11,"yellow:3,blue:1",yellow,4,SEC,PL!-bp5-003-SEC,,,,<常時> 自分のステージに名前が異なるメンバーが3人以上いるかぎり、 yellow を得る。 <起動> <ターン1回> <E> <E> 手札を1枚控え室に置く：これにより控え室に置いたカードが『μ's』のカードの場合、自分のデッキの上からカードを4枚見る。その中からカードを2枚手札に加える。残りを控え室に置く。『μ's』のカード以外の場合、自分の控え室からライブカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-003-SEC.png
星空凛,,ブースターパック Anniversary 2026,メンバー,ラブライブ！,lily white,10,"pink:1,yellow:1,purple:2",,3,R,PL!-bp5-005-R,,,,<登場> 自分の成功ライブカード置き場にあるカードのスコアの合計が６以上の場合、自分のエネルギーデッキから、エネルギーカードを1枚アクティブ状態で置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-005-R.png
星空凛,,ブースターパック Anniversary 2026,メンバー,ラブライブ！,lily white,10,"pink:1,yellow:1,purple:2",,3,P,PL!-bp5-005-P,,,,<登場> 自分の成功ライブカード置き場にあるカードのスコアの合計が６以上の場合、自分のエネルギーデッキから、エネルギーカードを1枚アクティブ状態で置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-005-P.png
園田海未,Sonoda Umi,ブースターパック Anniversary 2026,メンバー,ラブライブ！,lily white,13,"pink:2,yellow:2,purple:2",pink,3,AR,PL!-bp5-004-AR,,,,<起動> <E> <E> <E> <E> ：相手のステージにいるコスト10以下のメンバー1人をウェイトにする。この能力を起動するためのコストは自分のステージにいるメンバーの中のグループ名1種類につき、 <E> 減る。 <自動> <ターン1回> 自分がエールしたとき、エールにより公開された自分のカードの中にブレードハートを持たないメンバーカードが3枚以上ある場合、ライブ終了時まで、 <ハート> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-004-AR.png
園田海未,Sonoda Umi,ブースターパック Anniversary 2026,メンバー,ラブライブ！,lily white,13,"pink:2,yellow:2,purple:2",pink,3,SEC,PL!-bp5-004-SEC,,,,<起動> <E> <E> <E> <E> ：相手のステージにいるコスト10以下のメンバー1人をウェイトにする。この能力を起動するためのコストは自分のステージにいるメンバーの中のグループ名1種類につき、 <E> 減る。 <自動> <ターン1回> 自分がエールしたとき、エールにより公開された自分のカードの中にブレードハートを持たないメンバーカードが3枚以上ある場合、ライブ終了時まで、 <ハート> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-004-SEC.png
星空凛,,ブースターパック Anniversary 2026,メンバー,ラブライブ！,lily white,10,"pink:1,yellow:1,purple:2",,3,AR,PL!-bp5-005-AR,,,,<登場> 自分の成功ライブカード置き場にあるカードのスコアの合計が６以上の場合、自分のエネルギーデッキから、エネルギーカードを1枚アクティブ状態で置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-005-AR.png
西木野真姫,Nishikino Maki,ブースターパック Anniversary 2026,メンバー,ラブライブ！,BiBi,2,purple:1,purple,1,R,PL!-bp5-006-R,,,,<ライブ開始時> 自分のライブカード置き場にカードが2枚以上ある場合、カードを1枚引く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-006-R.png
西木野真姫,Nishikino Maki,ブースターパック Anniversary 2026,メンバー,ラブライブ！,BiBi,2,purple:1,purple,1,P,PL!-bp5-006-P,,,,<ライブ開始時> 自分のライブカード置き場にカードが2枚以上ある場合、カードを1枚引く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-006-P.png
西木野真姫,Nishikino Maki,ブースターパック Anniversary 2026,メンバー,ラブライブ！,BiBi,2,purple:1,purple,1,AR,PL!-bp5-006-AR,,,,<ライブ開始時> 自分のライブカード置き場にカードが2枚以上ある場合、カードを1枚引く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-006-AR.png
東條 希,Tojo Nozomi,ブースターパック Anniversary 2026,メンバー,ラブライブ！,lily white,13,"pink:2,yellow:1,purple:2",pink,4,R,PL!-bp5-007-R,,,,<登場> このメンバーよりコストが低いメンバーからバトンタッチして登場した場合、自分と相手はそれぞれ自身の手札の枚数が3枚になるまで手札を控え室に置き、その後、自分と相手はそれぞれカードを3枚引く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-007-R.png
東條 希,Tojo Nozomi,ブースターパック Anniversary 2026,メンバー,ラブライブ！,lily white,13,"pink:2,yellow:1,purple:2",pink,4,P,PL!-bp5-007-P,,,,<登場> このメンバーよりコストが低いメンバーからバトンタッチして登場した場合、自分と相手はそれぞれ自身の手札の枚数が3枚になるまで手札を控え室に置き、その後、自分と相手はそれぞれカードを3枚引く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-007-P.png
東條 希,Tojo Nozomi,ブースターパック Anniversary 2026,メンバー,ラブライブ！,lily white,13,"pink:2,yellow:1,purple:2",pink,4,AR,PL!-bp5-007-AR,,,,<登場> このメンバーよりコストが低いメンバーからバトンタッチして登場した場合、自分と相手はそれぞれ自身の手札の枚数が3枚になるまで手札を控え室に置き、その後、自分と相手はそれぞれカードを3枚引く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-007-AR.png
小泉花陽,Koizumi Hanayo,ブースターパック Anniversary 2026,メンバー,ラブライブ！,Printemps,13,"pink:1,yellow:3,purple:2",yellow,3,R,PL!-bp5-008-R,,,,<常時> 自分の成功ライブカード置き場にあるカードのスコアの合計が６以上であるかぎり、 yellow yellow を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-008-R.png
小泉花陽,Koizumi Hanayo,ブースターパック Anniversary 2026,メンバー,ラブライブ！,Printemps,13,"pink:1,yellow:3,purple:2",yellow,3,P,PL!-bp5-008-P,,,,<常時> 自分の成功ライブカード置き場にあるカードのスコアの合計が６以上であるかぎり、 yellow yellow を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-008-P.png
小泉花陽,Koizumi Hanayo,ブースターパック Anniversary 2026,メンバー,ラブライブ！,Printemps,13,"pink:1,yellow:3,purple:2",yellow,3,AR,PL!-bp5-008-AR,,,,<常時> 自分の成功ライブカード置き場にあるカードのスコアの合計が６以上であるかぎり、 yellow yellow を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-008-AR.png
矢澤にこ,Yazawa Nico,ブースターパック Anniversary 2026,メンバー,ラブライブ！,BiBi,15,"pink:1,yellow:2,purple:3",purple,4,R,PL!-bp5-009-R,,,,<起動> <ターン1回> 手札を2枚控え室に置く：自分の控え室から必要ハートに purple を3以上含むライブカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-009-R.png
矢澤にこ,Yazawa Nico,ブースターパック Anniversary 2026,メンバー,ラブライブ！,BiBi,15,"pink:1,yellow:2,purple:3",purple,4,AR,PL!-bp5-009-AR,,,,<起動> <ターン1回> 手札を2枚控え室に置く：自分の控え室から必要ハートに purple を3以上含むライブカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-009-AR.png
矢澤にこ,Yazawa Nico,ブースターパック Anniversary 2026,メンバー,ラブライブ！,BiBi,15,"pink:1,yellow:2,purple:3",purple,4,P,PL!-bp5-009-P,,,,<起動> <ターン1回> 手札を2枚控え室に置く：自分の控え室から必要ハートに purple を3以上含むライブカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-009-P.png
絢瀬絵里,Ayase Eli,ブースターパック Anniversary 2026,メンバー,ラブライブ！,BiBi,2,,purple,2,N,PL!-bp5-011-N,,,,<ライブ開始時> green か blue か purple のうち、1つを選ぶ。ライブ終了時まで、自分の成功ライブカード置き場にあるカード1枚につき、選んだハートを1つ得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-011-N.png
高坂穂乃果,Kosaka Honaka,ブースターパック Anniversary 2026,メンバー,ラブライブ！,Printemps,5,"pink:1,blue:1",,2,N,PL!-bp5-010-N,,,,<ライブ開始時> 手札を1枚控え室に置いてもよい：自分のデッキの上からカードを3枚控え室に置く。その後、自分の控え室から『A-RISE』のメンバーカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-010-N.png
園田海未,Sonoda Umi,ブースターパック Anniversary 2026,メンバー,ラブライブ！,lily white,9,"pink:1,yellow:1,purple:1",,3,N,PL!-bp5-013-N,,,,<登場> 相手のステージにいるコスト4以下のメンバー1人をウェイトにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-013-N.png
南 ことり,,ブースターパック Anniversary 2026,メンバー,ラブライブ！,Printemps,4,"yellow:1,purple:1",yellow,1,N,PL!-bp5-012-N,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-012-N.png
西木野真姫,Nishikino Maki,ブースターパック Anniversary 2026,メンバー,ラブライブ！,BiBi,4,red:1,red,2,N,PL!-bp5-015-N,,,,<登場> 自分の成功ライブカード置き場にあるカードのスコアの合計が３以上の場合、カードを1枚引く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-015-N.png
星空凛,,ブースターパック Anniversary 2026,メンバー,ラブライブ！,lily white,4,"blue:1,purple:1",,2,N,PL!-bp5-014-N,,,,<登場> 手札を1枚控え室に置いてもよい：自分のデッキの上からカードを4枚見る。その中からハートに blue か purple を持つメンバーカードを1枚公開して手札に加えてもよい。残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-014-N.png
小泉花陽,Koizumi Hanayo,ブースターパック Anniversary 2026,メンバー,ラブライブ！,Printemps,9,"pink:1,yellow:1,blue:1,purple:1",,3,N,PL!-bp5-017-N,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-017-N.png
矢澤にこ,Yazawa Nico,ブースターパック Anniversary 2026,メンバー,ラブライブ！,BiBi,4,"pink:1,purple:1",purple,1,N,PL!-bp5-018-N,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-018-N.png
東條 希,Tojo Nozomi,ブースターパック Anniversary 2026,メンバー,ラブライブ！,lily white,4,"pink:1,yellow:1",pink,1,N,PL!-bp5-016-N,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-016-N.png
それは僕たちの奇跡,,ブースターパック Anniversary 2026,ライブ,ラブライブ！,,,,all,,L,PL!-bp5-019-L,"yellow:1,purple:1,grey:3",,2,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-019-L.png
A song for You! You? You!!,,ブースターパック Anniversary 2026,ライブ,ラブライブ！,,,,pink,,L,PL!-bp5-022-L,"pink:2,yellow:2,purple:2,grey:6",ドロー,5,<ライブ開始時> 自分の成功ライブカード置き場にあるカード1枚につき、このカードのスコアを＋２し、必要ハートを pink yellow purple grey 増やす。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-022-L.png
Wonder zone,,ブースターパック Anniversary 2026,ライブ,ラブライブ！,,,,all,,L,PL!-bp5-020-L,"yellow:3,blue:2,grey:7",,5,<ライブ開始時> 自分のセンターエリアに『μ's』のメンバーがいる場合、そのメンバーが持つ yellow 2つにつき、このカードの必要ハートを grey 減らす。この能力では grey は3つまでしか減らない。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-020-L.png
SUNNY DAY SONG,,ブースターパック Anniversary 2026,ライブ,ラブライブ！,,,,all,,L,PL!-bp5-021-L,"pink:2,yellow:3,purple:2,grey:2",,3,<ライブ開始時> 自分のステージにメンバーが1人以上いる場合、自分と相手はカードを1枚引き、手札を1枚控え室に置く。2人以上いる場合、さらに自分のステージにいる『μ's』のメンバー1人は、ライブ終了時まで、 yellow を得る。3人以上おり、かつそれぞれ名前が異なる場合、さらにこのカードのスコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-021-L.png
乙姫心で恋宮殿,,ブースターパック Anniversary 2026,ライブ,ラブライブ！,lily white,,,all,,L,PL!-bp5-023-L,"pink:3,purple:2,grey:3",,3,<ライブ開始時> 自分のステージにいる pink と purple 以外の色のハートを持つメンバー1人につき、このカードの必要ハートを grey 減らす。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-023-L.png
高坂穂乃果,Kosaka Honaka,ブースターパック Anniversary 2026,エネルギー,ラブライブ！,Printemps,,,,,SECE,PL!-bp5-E00-SECE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-E00-SECE.png
高坂穂乃果,Kosaka Honaka,ブースターパック Anniversary 2026,エネルギー,ラブライブ！,Printemps,,,,,PE,PL!-bp5-E01-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-E01-PE.png
高坂穂乃果,Kosaka Honaka,ブースターパック Anniversary 2026,エネルギー,ラブライブ！,Printemps,,,,,SECE,PL!-bp5-E01-SECE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-E01-SECE.png
絢瀬絵里,Ayase Eli,ブースターパック Anniversary 2026,エネルギー,ラブライブ！,BiBi,,,,,PE,PL!-bp5-E02-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-E02-PE.png
南 ことり,,ブースターパック Anniversary 2026,エネルギー,ラブライブ！,Printemps,,,,,PE,PL!-bp5-E03-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-E03-PE.png
南 ことり,,ブースターパック Anniversary 2026,エネルギー,ラブライブ！,Printemps,,,,,SECE,PL!-bp5-E03-SECE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-E03-SECE.png
園田海未,Sonoda Umi,ブースターパック Anniversary 2026,エネルギー,ラブライブ！,lily white,,,,,SECE,PL!-bp5-E04-SECE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-E04-SECE.png
園田海未,Sonoda Umi,ブースターパック Anniversary 2026,エネルギー,ラブライブ！,lily white,,,,,PE,PL!-bp5-E04-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-E04-PE.png
星空凛,,ブースターパック Anniversary 2026,エネルギー,ラブライブ！,lily white,,,,,PE,PL!-bp5-E05-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-E05-PE.png
西木野真姫,Nishikino Maki,ブースターパック Anniversary 2026,エネルギー,ラブライブ！,BiBi,,,,,PE,PL!-bp5-E06-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-E06-PE.png
東條 希,Tojo Nozomi,ブースターパック Anniversary 2026,エネルギー,ラブライブ！,lily white,,,,,PE,PL!-bp5-E07-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-E07-PE.png
小泉花陽,Koizumi Hanayo,ブースターパック Anniversary 2026,エネルギー,ラブライブ！,Printemps,,,,,PE,PL!-bp5-E08-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-E08-PE.png
矢澤にこ,Yazawa Nico,ブースターパック Anniversary 2026,エネルギー,ラブライブ！,BiBi,,,,,PE,PL!-bp5-E09-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-E09-PE.png
μ's,,ブースターパック Anniversary 2026,エネルギー,ラブライブ！,,,,,,LLE,PL!-bp5-E10-LLE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp5-LLE.png
渡辺 曜,Watanabe You,ブースターパック Anniversary 2026,エネルギー,ラブライブ！サンシャイン!!,CYaRon！,,,,,RE,PL!S-bp2-E01-RE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp2-E01-RE.png
星空 凛,Hoshizora Rin,ブースターパック Anniversary 2026,メンバー,ラブライブ！,lily white,2,pink:1,pink,1,RM,PL!-sd1-005-RM,,,,<起動> このメンバーをステージから控え室に置く：自分の控え室からライブカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!-bp3-005-RM.png
津島善子,Tsushima Yoshiko,ブースターパック Anniversary 2026,エネルギー,ラブライブ！サンシャイン!!,Guilty Kiss,,,,,RE,PL!S-bp3-E01-RE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp3-E01-RE.png
高海千歌,Takami Chika,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,CYaRon！,10,red:4,,3,R+,PL!S-bp5-001-R＋,,,,<登場> 能力を持たないメンバーからバトンタッチして登場した場合、カードを1枚引く。 <常時> 能力を持たないメンバーカードを自分の手札から登場させるためのコストは1減る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-001-R2.png
高海千歌,Takami Chika,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,CYaRon！,10,red:4,,3,P,PL!S-bp5-001-P,,,,<登場> 能力を持たないメンバーからバトンタッチして登場した場合、カードを1枚引く。 <常時> 能力を持たないメンバーカードを自分の手札から登場させるためのコストは1減る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-001-P.png
高海千歌,Takami Chika,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,CYaRon！,10,red:4,,3,AR,PL!S-bp5-001-AR,,,,<登場> 能力を持たないメンバーからバトンタッチして登場した場合、カードを1枚引く。 <常時> 能力を持たないメンバーカードを自分の手札から登場させるためのコストは1減る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-001-AR.png
高海千歌,Takami Chika,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,CYaRon！,10,red:4,,3,SEC,PL!S-bp5-001-SEC,,,,<登場> 能力を持たないメンバーからバトンタッチして登場した場合、カードを1枚引く。 <常時> 能力を持たないメンバーカードを自分の手札から登場させるためのコストは1減る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-001-SEC.png
桜内梨子,Sakurauchi Riko,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,Guilty Kiss,11,"pink:2,green:2,blue:2",,2,R+,PL!S-bp5-002-R＋,,,,<ライブ開始時> <センター> 自分のステージの右サイドエリアと左サイドエリアにいるメンバーのコストが同じ場合、相手のステージにいる元々持つ <ブレード> の数が3つ以下のすべてのメンバーをウェイトにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-002-R2.png
