card_name,product,card_type,series,unit,cost,base_heart,blade_heart,blade,rarity,card_no,required_heart,special_heart,score,text_card,image
園田海未,ブースターパック　夏、はじまる。,メンバー,ラブライブ！,lily white,11,"pink:2,yellow:1,purple:1",,3,SEC,PL!-bp3-004-SEC,,,,<登場> 自分のステージにいるメンバー1人につき、カードを1枚引く。その後、手札を1枚控え室に置く。 <ライブ開始時> 自分の成功ライブカード置き場にカードがある場合、手札を1枚控え室に置いてもよい。そうした場合、自分の控え室から『μ's』のライブカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!-bp3-SEC-004-SEC.png
小泉花陽,ブースターパック　夏、はじまる。,メンバー,ラブライブ！,Printemps,15,"pink:2,yellow:2,purple:2",yellow,3,SEC,PL!-bp3-008-SEC,,,,<起動> <ターン1回> このメンバーをウェイトにする：自分の控え室から『μ's』のライブカードを1枚手札に加える。 <ライブ開始時> 『μ's』のメンバー1人をウェイトにしてもよい：ライブ終了時まで、 yellow yellow を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!-bp3-SEC-008-SEC.png
矢澤にこ,ブースターパック　夏、はじまる。,メンバー,ラブライブ！,BiBi,2,purple:1,,2,SEC,PL!-bp3-009-SEC,,,,""" <登場> 自分のステージにコスト13以上のメンバーがいる場合、カードを1枚引く。 <起動> <ターン1回> このメンバーをウェイトにする： pink か yellow か purple のうち、1つを選ぶ。ライブ終了時まで、選んだハートを1つ得る。""",https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!-bp3-SEC-009-SEC.png
高海千歌,ブースターパック　夏、はじまる。,メンバー,ラブライブ！サンシャイン!!,CYaRon！,15,"red:3,green:2,blue:2",red,4,SEC,PL!S-bp3-001-SEC,,,,<起動> <センター> <ターン1回> メンバー1人をウェイトにする：ライブ終了時まで、これによってウェイト状態になったメンバーは、「 <常時> ライブの合計スコアを＋１する。」を得る。（この能力はセンターエリアに登場している場合のみ起動できる。）,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!S-bp3-SEC-001-SEC.png
松浦果南,ブースターパック　夏、はじまる。,メンバー,ラブライブ！サンシャイン!!,AZALEA,11,"red:1,green:2,blue:2",,1,SEC,PL!S-bp3-003-SEC,,,,""" <登場> 手札のライブカードを1枚控え室に置いてもよい：カードを3枚引く。 <ライブ開始時> 手札を2枚まで控え室に置いてもよい：ライブ終了時まで、これによって控え室に置いたカード1枚につき、 <ブレード> <ブレード> を得る。""",https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!S-bp3-SEC-003-SEC.png
津島善子,ブースターパック　夏、はじまる。,メンバー,ラブライブ！サンシャイン!!,Guilty Kiss,13,"red:2,green:1,blue:2",blue,4,SEC,PL!S-bp3-006-SEC,,,,<起動> <センター> <ターン1回> このメンバーをウェイトにし、手札を1枚控え室に置く：このメンバー以外の『Aqours』のメンバー1人を自分のステージから控え室に置く。そうした場合、自分の控え室から、そのメンバーのコストに2を足した数に等しいコストの『Aqours』のメンバーカードを1枚、そのメンバーがいたエリアに登場させる。（この能力はセンターエリアに登場している場合のみ起動できる。）,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!S-bp3-SEC-006-SEC.png
上原歩夢,ブースターパック　夏、はじまる。,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,15,"pink:2,red:2,yellow:2",red,1,SEC,PL!N-bp3-001-SEC,,,,<ライブ開始時> 自分のエネルギー置き場にあるエネルギー1枚をこのメンバーの下に置いてもよい。そうした場合、カードを1枚引き、ライブ終了時まで、自分のステージにいるメンバーは <ブレード> <ブレード> を得る。（メンバーの下に置かれているエネルギーカードではコストを支払えない。メンバーがステージから離れたとき、下に置かれているエネルギーカードはエネルギーデッキに置く。）,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!N-bp3-SEC-001-SEC.png
宮下 愛,ブースターパック　夏、はじまる。,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,DiverDiva,15,"red:2,green:2,blue:2",,6,SEC,PL!N-bp3-005-SEC,,,,""" <自動> このターン、自分のステージにメンバーが3回登場したとき、手札が5枚になるまでカードを引く。 <ライブ開始時> このターン、自分のステージにメンバーが2回以上登場している場合、ライブ終了時まで、「 <常時> ライブの合計スコアを＋１する。」を得る。""",https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!N-bp3-SEC-005-SEC.png
エマ・ヴェルデ,ブースターパック　夏、はじまる。,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,13,"red:1,yellow:2,green:2",green,3,SEC,PL!N-bp3-008-SEC,,,,""" <起動> <ターン1回> このメンバー以外の『虹ヶ咲』のメンバー1人をウェイトにする：カードを1枚引く。 <ライブ開始時> 手札を2枚控え室に置いてもよい：自分のステージにいるこのメンバー以外のウェイト状態のメンバー1人をアクティブにする。そうした場合、ライブ終了時まで、これによりアクティブにしたメンバーと、このメンバーは、それぞれ green を得る。""",https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!N-bp3-SEC-008-SEC.png
天王寺璃奈,ブースターパック　夏、はじまる。,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,10,"yellow:1,blue:1,purple:2",,2,SEC,PL!N-bp3-009-SEC,,,,<ライブ開始時> 控え室にあるメンバーカード2枚を好きな順番でデッキの一番下に置いてもよい：それらのカードのコストの合計が、6の場合、カードを1枚引く。合計が8の場合、ライブ終了時まで、 <ハート> を得る。合計が25の場合、ライブ終了時まで、「 <常時> ライブの合計スコアを＋１する。」を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!N-bp3-SEC-009-SEC.png
小泉花陽,ブースターパック　夏、はじまる。,メンバー,ラブライブ！,Printemps,15,"pink:2,yellow:2,purple:2",yellow,3,R+,PL!-bp3-008-R＋,,,,<起動> <ターン1回> このメンバーをウェイトにする：自分の控え室から『μ's』のライブカードを1枚手札に加える。 <ライブ開始時> 『μ's』のメンバー1人をウェイトにしてもよい：ライブ終了時まで、 yellow yellow を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!-bp3-R2-008-R2.png
矢澤にこ,ブースターパック　夏、はじまる。,メンバー,ラブライブ！,BiBi,2,purple:1,,2,R+,PL!-bp3-009-R＋,,,,<登場> 自分のステージにコスト13以上のメンバーがいる場合、カードを1枚引く。 <起動> <ターン1回> このメンバーをウェイトにする： pink か yellow か purple のうち、1つを選ぶ。ライブ終了時まで、選んだハートを1つ得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!-bp3-R2-009-R2.png
高海千歌,ブースターパック　夏、はじまる。,メンバー,ラブライブ！サンシャイン!!,CYaRon！,15,"red:3,green:2,blue:2",red,4,R+,PL!S-bp3-001-R＋,,,,<起動> <センター> <ターン1回> メンバー1人をウェイトにする：ライブ終了時まで、これによってウェイト状態になったメンバーは、「 <常時> ライブの合計スコアを＋１する。」を得る。（この能力はセンターエリアに登場している場合のみ起動できる。）,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!S-bp3-R2-001-R2.png
松浦果南,ブースターパック　夏、はじまる。,メンバー,ラブライブ！サンシャイン!!,AZALEA,11,"red:1,green:2,blue:2",,1,R+,PL!S-bp3-003-R＋,,,,<登場> 手札のライブカードを1枚控え室に置いてもよい：カードを3枚引く。 <ライブ開始時> 手札を2枚まで控え室に置いてもよい：ライブ終了時まで、これによって控え室に置いたカード1枚につき、 <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!S-bp3-R2-003-R2.png
津島善子,ブースターパック　夏、はじまる。,メンバー,ラブライブ！サンシャイン!!,Guilty Kiss,13,"red:2,green:1,blue:2",blue,4,R+,PL!S-bp3-006-R＋,,,,<起動> <センター> <ターン1回> このメンバーをウェイトにし、手札を1枚控え室に置く：このメンバー以外の『Aqours』のメンバー1人を自分のステージから控え室に置く。そうした場合、自分の控え室から、そのメンバーのコストに2を足した数に等しいコストの『Aqours』のメンバーカードを1枚、そのメンバーがいたエリアに登場させる。（この能力はセンターエリアに登場している場合のみ起動できる。）,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!S-bp3-R2-006-R2.png
上原歩夢,ブースターパック　夏、はじまる。,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,15,"pink:2,red:2,yellow:2",red,1,R+,PL!N-bp3-001-R＋,,,,<ライブ開始時> 自分のエネルギー置き場にあるエネルギー1枚をこのメンバーの下に置いてもよい。そうした場合、カードを1枚引き、ライブ終了時まで、自分のステージにいるメンバーは <ブレード> <ブレード> を得る。（メンバーの下に置かれているエネルギーカードではコストを支払えない。メンバーがステージから離れたとき、下に置かれているエネルギーカードはエネルギーデッキに置く。）,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!N-bp3-R2-001-R2.png
宮下 愛,ブースターパック　夏、はじまる。,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,DiverDiva,15,"red:2,green:2,blue:2",,6,R+,PL!N-bp3-005-R＋,,,,<自動> このターン、自分のステージにメンバーが3回登場したとき、手札が5枚になるまでカードを引く。 <ライブ開始時> このターン、自分のステージにメンバーが2回以上登場している場合、ライブ終了時まで、「 <常時> ライブの合計スコアを＋１する。」を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!N-bp3-R2-005-R2.png
エマ・ヴェルデ,ブースターパック　夏、はじまる。,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,13,"red:1,yellow:2,green:2",green,3,R+,PL!N-bp3-008-R＋,,,,<起動> <ターン1回> このメンバー以外の『虹ヶ咲』のメンバー1人をウェイトにする：カードを1枚引く。 <ライブ開始時> 手札を2枚控え室に置いてもよい：自分のステージにいるこのメンバー以外のウェイト状態のメンバー1人をアクティブにする。そうした場合、ライブ終了時まで、これによりアクティブにしたメンバーと、このメンバーは、それぞれ green を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!N-bp3-R2-008-R2.png
天王寺璃奈,ブースターパック　夏、はじまる。,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,10,"yellow:1,blue:1,purple:2",,2,R+,PL!N-bp3-009-R＋,,,,<ライブ開始時> 控え室にあるメンバーカード2枚を好きな順番でデッキの一番下に置いてもよい：それらのカードのコストの合計が、6の場合、カードを1枚引く。合計が8の場合、ライブ終了時まで、 <ハート> を得る。合計が25の場合、ライブ終了時まで、「 <常時> ライブの合計スコアを＋１する。」を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!N-bp3-R2-009-R2.png
園田海未&津島善子&天王寺璃奈,ブースターパック　夏、はじまる。,メンバー,"ラブライブ！,ラブライブ！サンシャイン!!,ラブライブ！虹ヶ咲学園スクールアイドル同好会",,20,"pink:2,blue:2,purple:2",,5,R+,LL-bp3-001-R＋,,,,<起動> <ターン1回> 自分の控え室にある「園田海未」と「津島善子」と「天王寺璃奈」を、合計6枚をシャッフルしてデッキの一番下に置く：エネルギーを6枚までアクティブにする。 <ライブ開始時> <E> <E> <E> <E> <E> <E> 支払ってもよい：ライブ終了時まで、 <ブレード> <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/LL-bp3-001-R2.png
高坂穂乃果,ブースターパック　夏、はじまる。,メンバー,ラブライブ！,Printemps,13,"pink:2,yellow:2,purple:2",yellow,3,R,PL!-bp3-001-R,,,,<起動> <ターン1回> このメンバーをウェイトにする：カードを1枚引き、手札を1枚控え室に置く。（ウェイト状態のメンバーが持つ <ブレード> は、エールで公開する枚数を増やさない。） <ライブ開始時> 自分のステージにいるメンバーを1人までアクティブにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!-bp3-R-001-R.png
絢瀬絵里,ブースターパック　夏、はじまる。,メンバー,ラブライブ！,BiBi,9,"pink:1,yellow:1,purple:2",,1,R,PL!-bp3-002-R,,,,<登場> 手札を1枚控え室に置いてもよい：相手のステージにいるコスト4以下のメンバーを2人までウェイトにする。（ウェイト状態のメンバーが持つ <ブレード> は、エールで公開する枚数を増やさない。） <常時> 相手のステージにいるウェイト状態のメンバー1人につき、 <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!-bp3-R-002-R.png
南ことり,ブースターパック　夏、はじまる。,メンバー,ラブライブ！,Printemps,11,"pink:1,yellow:1,purple:1",yellow,4,R,PL!-bp3-003-R,,,,<登場> このメンバーをウェイトにしてもよい：自分の控え室から『μ's』のメンバーカードを1枚手札に加える。（ウェイト状態のメンバーが持つ <ブレード> は、エールで公開する枚数を増やさない。）,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!-bp3-R-003-R.png
園田海未,ブースターパック　夏、はじまる。,メンバー,ラブライブ！,lily white,11,"pink:2,yellow:1,purple:1",,3,R,PL!-bp3-004-R＋,,,,<登場> 自分のステージにいるメンバー1人につき、カードを1枚引く。その後、手札を1枚控え室に置く。 <ライブ開始時> 自分の成功ライブカード置き場にカードがある場合、手札を1枚控え室に置いてもよい。そうした場合、自分の控え室から『μ's』のライブカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!-bp3-R2-004-R2.png
星空 凛,ブースターパック　夏、はじまる。,メンバー,ラブライブ！,lily white,4,pink:1,pink,2,R,PL!-bp3-005-R,,,,<登場> 自分のステージにいるすべてのメンバーをアクティブにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!-bp3-R-005-R.png
西木野真姫,ブースターパック　夏、はじまる。,メンバー,ラブライブ！,BiBi,13,"pink:2,yellow:1,purple:2",,4,R,PL!-bp3-006-R,,,,<ライブ開始時> 手札を1枚控え室に置いてもよい：ライブ終了時まで、自分の成功ライブカード置き場にあるカード1枚につき、 <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!-bp3-R-006-R.png
東條 希,ブースターパック　夏、はじまる。,メンバー,ラブライブ！,lily white,9,"pink:1,yellow:1,purple:1",,3,R,PL!-bp3-007-R,,,,<ライブ開始時> 手札を2枚控え室に置いてもよい：自分のデッキの上からカードを3枚見る。その中から1枚を手札に加え、1枚をデッキの上に置き、1枚を控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!-bp3-R-007-R.png
桜内梨子,ブースターパック　夏、はじまる。,メンバー,ラブライブ！サンシャイン!!,Guilty Kiss,11,"red:1,green:1,blue:2",,3,R,PL!S-bp3-002-R,,,,<ライブ成功時> ライブの合計スコアが相手より高い場合、このカードを手札に加えてもよい。この能力は、このカードが自分のエールによって公開されている場合のみ発動する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!S-bp3-R-002-R.png
黒澤ダイヤ,ブースターパック　夏、はじまる。,メンバー,ラブライブ！サンシャイン!!,AZALEA,5,"red:1,blue:1",,2,R,PL!S-bp3-004-R,,,,<登場> 手札を1枚控え室に置いてもよい：自分のデッキの上からカードを4枚見る。その中からメンバーカードを1枚公開して手札に加えてもよい。残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!S-bp3-R-004-R.png
渡辺 曜,ブースターパック　夏、はじまる。,メンバー,ラブライブ！サンシャイン!!,CYaRon！,7,"red:1,green:1,blue:1",,1,R,PL!S-bp3-005-R,,,,<ライブ成功時> エールにより公開された自分のカードの枚数が、相手がエールによって公開したカードの枚数より少ない場合、カードを1枚引く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!S-bp3-R-005-R.png
国木田花丸,ブースターパック　夏、はじまる。,メンバー,ラブライブ！サンシャイン!!,AZALEA,9,"red:1,green:2,blue:1",,2,R,PL!S-bp3-007-R,,,,<起動> <ターン1回> <E> ：自分か相手を選ぶ。自分は、そのプレイヤーの控え室にあるライブカードを1枚、そのプレイヤーのデッキの一番下に置く。そうした場合、自分はカードを1枚引く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!S-bp3-R-007-R.png
小原鞠莉,ブースターパック　夏、はじまる。,メンバー,ラブライブ！サンシャイン!!,Guilty Kiss,4,red:1,,1,R,PL!S-bp3-008-R,,,,<起動> このメンバーをステージから控え室に置く：自分の控え室からライブカードを1枚手札に加える。それがスコア6以上の『Aqours』のライブカードの場合、エネルギーを4枚アクティブにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!S-bp3-R-008-R.png
黒澤ルビィ,ブースターパック　夏、はじまる。,メンバー,ラブライブ！サンシャイン!!,CYaRon！,9,"red:2,green:1,blue:1",,2,R,PL!S-bp3-009-R,,,,<登場> 手札を1枚控え室に置いてもよい：自分のデッキの上からカードを6枚見る。その中から『Aqours』のメンバーカードを1枚公開して手札に加えてもよい。残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!S-bp3-R-009-R.png
中須かすみ,ブースターパック　夏、はじまる。,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,4,yellow:1,,2,R,PL!N-bp3-002-R,,,,<ライブ開始時> 手札を1枚控え室に置いてもよい：好きなハートの色を1つ指定する。ライブ終了時まで、自分のステージにいるこのメンバー以外の『虹ヶ咲』のメンバー1人は、そのハートを1つ得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!N-bp3-R-002-R.png
桜坂しずく,ブースターパック　夏、はじまる。,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,9,"pink:1,yellow:1,blue:1,purple:1",,1,R,PL!N-bp3-003-R,,,,<登場> 自分の控え室にあるコスト4以下の『虹ヶ咲』のメンバーカードを1枚選ぶ。そのカードの <登場> 能力1つを発動させる。 （ <登場> 能力がコストを持つ場合、支払って発動させる。）,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!N-bp3-R-003-R.png
朝香果林,ブースターパック　夏、はじまる。,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,DiverDiva,13,"pink:1,yellow:1,green:1,blue:2",blue,4,R,PL!N-bp3-004-R,,,,<起動> <ターン1回> このメンバーをウェイトにし、手札を1枚控え室に置く：自分の控え室から『虹ヶ咲』のライブカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!N-bp3-R-004-R.png
近江彼方,ブースターパック　夏、はじまる。,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,9,"red:1,yellow:2,green:1,blue:1",,2,R,PL!N-bp3-006-R,,,,<登場> このメンバーをウェイトにする。（ウェイト状態のメンバーが持つ <ブレード> は、エールで公開する枚数を増やさない。）,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!N-bp3-R-006-R.png
優木せつ菜,ブースターパック　夏、はじまる。,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,9,"pink:1,red:1,blue:1",,3,R,PL!N-bp3-007-R,,,,<起動> <E> <E> このメンバーをステージから控え室に置く：自分の手札からコスト13以下の「優木せつ菜」のメンバーカードを1枚、このメンバーがいたエリアに登場させる。その後、自分のエネルギー置き場にあるエネルギー1枚をそのメンバーの下に置く。（メンバーの下に置かれているエネルギーカードではコストを支払えない。メンバーがステージから離れたとき、下に置かれているエネルギーカードはエネルギーデッキに置く。）,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!N-bp3-R-007-R.png
三船栞子,ブースターパック　夏、はじまる。,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,9,"pink:1,yellow:1,green:2",,2,R,PL!N-bp3-010-R,,,,<ライブ開始時> 自分か相手を選ぶ。自分は、そのプレイヤーの控え室にあるメンバーカードを2枚まで、好きな順番でデッキの一番下に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!N-bp3-R-010-R.png
鐘 嵐珠,ブースターパック　夏、はじまる。,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,4,"pink:1,blue:1",,1,R,PL!N-bp3-012-R,,,,<登場> 手札を1枚控え室に置いてもよい：自分のデッキの上からカードを4枚見る。その中から『虹ヶ咲』のカードを1枚公開して手札に加えてもよい。残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!N-bp3-R-012-R.png
ミア・テイラー,ブースターパック　夏、はじまる。,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,7,"yellow:2,purple:1",,1,R,PL!N-bp3-011-R,,,,<登場> 相手のステージにいる「ミア・テイラー」以外のメンバーを1人選ぶ。そのメンバーが持つハートと、このメンバーが持つハートの中に同じ色のハートがある場合、ライブ終了時まで、 <ブレード> を得る。それぞれのメンバーのコストが同じ場合、元々の <ブレード> の数が同じ場合についても同じことを行う。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!N-bp3-R-011-R.png
,ブースターパック　夏、はじまる。,エネルギー,ラブライブ！,,,,,,PE+,PL!-bp3-030-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!-bp3-PE2-030-PE2.png
,ブースターパック　夏、はじまる。,エネルギー,ラブライブ！,,,,,,PE+,PL!-bp3-031-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!-bp3-PE2-031-PE2.png
,ブースターパック　夏、はじまる。,エネルギー,ラブライブ！,,,,,,PE+,PL!-bp3-032-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!-bp3-PE2-032-PE2.png
,ブースターパック　夏、はじまる。,エネルギー,ラブライブ！サンシャイン!!,,,,,,PE+,PL!S-bp3-029-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!S-bp3-PE2-029-PE2.png
,ブースターパック　夏、はじまる。,エネルギー,ラブライブ！サンシャイン!!,,,,,,PE+,PL!S-bp3-030-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!S-bp3-PE2-030-PE2.png
,ブースターパック　夏、はじまる。,エネルギー,ラブライブ！サンシャイン!!,,,,,,PE+,PL!S-bp3-031-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!S-bp3-PE2-031-PE2.png
,ブースターパック　夏、はじまる。,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,,,,,PE+,PL!N-bp3-037-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!N-bp3-PE2-037-PE2.png
,ブースターパック　夏、はじまる。,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,,,,,PE+,PL!N-bp3-038-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!N-bp3-PE2-038-PE2.png
,ブースターパック　夏、はじまる。,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,,,,,PE+,PL!N-bp3-039-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!N-bp3-PE2-039-PE2.png
,ブースターパック　夏、はじまる。,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,,,,,,PE+,PL!N-bp3-040-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!N-bp3-PE2-040-PE2.png
,ブースターパック　夏、はじまる。,エネルギー,ラブライブ！,Printemps,,,,,PE,PL!-bp3-030-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!-bp3-PE-030-PE.png
,ブースターパック　夏、はじまる。,エネルギー,ラブライブ！,Printemps,,,,,PE,PL!-bp3-031-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!-bp3-PE-031-PE.png
,ブースターパック　夏、はじまる。,エネルギー,ラブライブ！,lily white,,,,,PE,PL!-bp3-032-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!-bp3-PE-032-PE.png
,ブースターパック　夏、はじまる。,エネルギー,ラブライブ！サンシャイン!!,CYaRon！,,,,,PE,PL!S-bp3-029-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP03/PL!S-bp3-PE-029-PE.png
