card_name,card_name_eng,収録商品,card_type,series,unit,cost,base_heart,blade_heart,blade,rarity,card_no,required_heart,special_heart,score,text_card,image
平安名すみれ,Heanna Sumire,スタートデッキ ラブライブ！スーパースター!! cheer,メンバー,ラブライブ！スーパースター!!,CatChu!,5,"red:1,yellow:1,purple:1",,1,SD2,PL!SP-sd2-015-SD2,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/SPSD02/PL!SP-sd2-015-SD2.png
葉月 恋,Hazuki Ren,スタートデッキ ラブライブ！スーパースター!! cheer,メンバー,ラブライブ！スーパースター!!,KALEIDOSCORE,2,yellow:1,yellow,1,SD2,PL!SP-sd2-016-SD2,,,,<登場> このメンバーをポジションチェンジしてもよい。(このメンバーを今いるエリア以外のエリアに移動させる。そのエリアにメンバーがいる場合、そのメンバーはこのメンバーがいたエリアに移動させる。),https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/SPSD02/PL!SP-sd2-016-SD2.png
桜小路きな子,Sakurakoji Kinako,スタートデッキ ラブライブ！スーパースター!! cheer,メンバー,ラブライブ！スーパースター!!,5yncri5e!,2,red:1,red,1,SD2,PL!SP-sd2-017-SD2,,,,<ライブ成功時> カードを1枚引き、手札を1枚控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/SPSD02/PL!SP-sd2-017-SD2.png
米女メイ,Yoneme Mei,スタートデッキ ラブライブ！スーパースター!! cheer,メンバー,ラブライブ！スーパースター!!,CatChu!,13,"red:3,yellow:3",red,4,SD2,PL!SP-sd2-018-SD2,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/SPSD02/PL!SP-sd2-018-SD2.png
若菜四季,Wakana Shiki,スタートデッキ ラブライブ！スーパースター!! cheer,メンバー,ラブライブ！スーパースター!!,5yncri5e!,11,"red:1,yellow:2,purple:2",purple,3,SD2,PL!SP-sd2-019-SD2,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/SPSD02/PL!SP-sd2-019-SD2.png
鬼塚夏美,Onitsuka Natsumi,スタートデッキ ラブライブ！スーパースター!! cheer,メンバー,ラブライブ！スーパースター!!,5yncri5e!,7,"red:1,yellow:1,purple:1",,1,SD2,PL!SP-sd2-020-SD2,,,,<ライブ開始時> 自分のエネルギーが7枚以上ある場合、ライブ終了時まで、このメンバーと自分のステージにいるほかの『Liella!』のメンバー1人は、 <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/SPSD02/PL!SP-sd2-020-SD2.png
ウィーン・マルガレーテ,Wien Margarete,スタートデッキ ラブライブ！スーパースター!! cheer,メンバー,ラブライブ！スーパースター!!,KALEIDOSCORE,7,"red:1,yellow:1,purple:1",,2,SD2,PL!SP-sd2-021-SD2,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/SPSD02/PL!SP-sd2-021-SD2.png
鬼塚冬毬,Onitsuka Tomari,スタートデッキ ラブライブ！スーパースター!! cheer,メンバー,ラブライブ！スーパースター!!,5yncri5e!,2,yellow:1,yellow,1,SD2,PL!SP-sd2-022-SD2,,,,<自動> <ターン1回> このメンバーがエリアを移動したとき、ライブ終了時まで、 yellow を得る。 (対戦相手のカードの効果でも発動する。),https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/SPSD02/PL!SP-sd2-022-SD2.png
始まりは君の空,,スタートデッキ ラブライブ！スーパースター!! cheer,ライブ,ラブライブ！スーパースター!!,,,,,,P,PL!SP-sd2-023-P,"yellow:1,grey:2",score,1,<ライブ開始時> 自分の成功ライブカード置き場にカードが2枚以上ある場合、このカードのスコアを＋５し、必要ハートは red red red yellow yellow yellow purple purple purple grey grey grey になる。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/SPSD02/PL!SP-sd2-023-P.png
始まりは君の空,,スタートデッキ ラブライブ！スーパースター!! cheer,ライブ,ラブライブ！スーパースター!!,,,,,,SD2,PL!SP-sd2-023-SD2,"yellow:1,grey:2",score,1,<ライブ開始時> 自分の成功ライブカード置き場にカードが2枚以上ある場合、このカードのスコアを＋５し、必要ハートは red red red yellow yellow yellow purple purple purple grey grey grey になる。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/SPSD02/PL!SP-sd2-023-SD2.png
アイコトバ！,,スタートデッキ ラブライブ！スーパースター!! cheer,ライブ,ラブライブ！スーパースター!!,,,,all,,P,PL!SP-sd2-024-P,"red:1,yellow:1,purple:1,grey:4",,3,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/SPSD02/PL!SP-sd2-024-P.png
アイコトバ！,,スタートデッキ ラブライブ！スーパースター!! cheer,ライブ,ラブライブ！スーパースター!!,,,,all,,SD2,PL!SP-sd2-024-SD2,"red:1,yellow:1,purple:1,grey:4",,3,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/SPSD02/PL!SP-sd2-024-SD2.png
Aspire,,スタートデッキ ラブライブ！スーパースター!! cheer,ライブ,ラブライブ！スーパースター!!,,,,red,,P,PL!SP-sd2-025-P,"red:2,yellow:1,purple:1,grey:7",draw,4,<ライブ開始時> ライブ終了時まで、自分のステージにいる、このターン中にエリアを移動したすべての『Liella!』のメンバーは、 <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/SPSD02/PL!SP-sd2-025-P.png
Aspire,,スタートデッキ ラブライブ！スーパースター!! cheer,ライブ,ラブライブ！スーパースター!!,,,,red,,SD2,PL!SP-sd2-025-SD2,"red:2,yellow:1,purple:1,grey:7",draw,4,<ライブ開始時> ライブ終了時まで、自分のステージにいる、このターン中にエリアを移動したすべての『Liella!』のメンバーは、 <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/SPSD02/PL!SP-sd2-025-SD2.png
